source_id,source_type,relation,properties,target_id,target_type
10411,Target,corresponds_to,,Obesity,Disease
1066,Target,corresponds_to,,Obesity,Disease
10726,Target,corresponds_to,,Obesity,Disease
10743,Target,corresponds_to,,Obesity,Disease
10806,Target,corresponds_to,,Obesity,Disease
10840,Target,corresponds_to,,Obesity,Disease
10891,Target,corresponds_to,,Obesity,Disease
112609,Target,corresponds_to,,Obesity,Disease
114294,Target,corresponds_to,,Obesity,Disease
123016,Target,corresponds_to,,Obesity,Disease
129787,Target,corresponds_to,,Obesity,Disease
129880,Target,corresponds_to,,Obesity,Disease
1312,Target,corresponds_to,,Obesity,Disease
132789,Target,corresponds_to,,Obesity,Disease
1350,Target,corresponds_to,,Obesity,Disease
1361,Target,corresponds_to,,Obesity,Disease
142,Target,corresponds_to,,Obesity,Disease
1431,Target,corresponds_to,,Obesity,Disease
1489,Target,corresponds_to,,Obesity,Disease
151742,Target,corresponds_to,,Obesity,Disease
1520,Target,corresponds_to,,Obesity,Disease
1528,Target,corresponds_to,,Obesity,Disease
153,Target,corresponds_to,,Obesity,Disease
1545,Target,corresponds_to,,Obesity,Disease
1571,Target,corresponds_to,,Obesity,Disease
157657,Target,corresponds_to,,Obesity,Disease
157680,Target,corresponds_to,,Obesity,Disease
1636,Target,corresponds_to,,Obesity,Disease
1649,Target,corresponds_to,,Obesity,Disease
166379,Target,corresponds_to,,Obesity,Disease
169841,Target,corresponds_to,,Obesity,Disease
1728,Target,corresponds_to,,Obesity,Disease
1788,Target,corresponds_to,,Obesity,Disease
1806,Target,corresponds_to,,Obesity,Disease
183,Target,corresponds_to,,Obesity,Disease
1892,Target,corresponds_to,,Obesity,Disease
1947,Target,corresponds_to,,Obesity,Disease
196,Target,corresponds_to,,Obesity,Disease
2033,Target,corresponds_to,,Obesity,Disease
2110,Target,corresponds_to,,Obesity,Disease
2147,Target,corresponds_to,,Obesity,Disease
2166,Target,corresponds_to,,Obesity,Disease
2180,Target,corresponds_to,,Obesity,Disease
23011,Target,corresponds_to,,Obesity,Disease
2309,Target,corresponds_to,,Obesity,Disease
23216,Target,corresponds_to,,Obesity,Disease
23217,Target,corresponds_to,,Obesity,Disease
23410,Target,corresponds_to,,Obesity,Disease
2353,Target,corresponds_to,,Obesity,Disease
23788,Target,corresponds_to,,Obesity,Disease
2512,Target,corresponds_to,,Obesity,Disease
252995,Target,corresponds_to,,Obesity,Disease
257194,Target,corresponds_to,,Obesity,Disease
2673,Target,corresponds_to,,Obesity,Disease
2695,Target,corresponds_to,,Obesity,Disease
27241,Target,corresponds_to,,Obesity,Disease
2731,Target,corresponds_to,,Obesity,Disease
2752,Target,corresponds_to,,Obesity,Disease
2784,Target,corresponds_to,,Obesity,Disease
283455,Target,corresponds_to,,Obesity,Disease
2840,Target,corresponds_to,,Obesity,Disease
2876,Target,corresponds_to,,Obesity,Disease
2878,Target,corresponds_to,,Obesity,Disease
2908,Target,corresponds_to,,Obesity,Disease
3033,Target,corresponds_to,,Obesity,Disease
3099,Target,corresponds_to,,Obesity,Disease
3148,Target,corresponds_to,,Obesity,Disease
3162,Target,corresponds_to,,Obesity,Disease
32,Target,corresponds_to,,Obesity,Disease
3215,Target,corresponds_to,,Obesity,Disease
3291,Target,corresponds_to,,Obesity,Disease
3309,Target,corresponds_to,,Obesity,Disease
3356,Target,corresponds_to,,Obesity,Disease
3358,Target,corresponds_to,,Obesity,Disease
338,Target,corresponds_to,,Obesity,Disease
34,Target,corresponds_to,,Obesity,Disease
3479,Target,corresponds_to,,Obesity,Disease
3481,Target,corresponds_to,,Obesity,Disease
3485,Target,corresponds_to,,Obesity,Disease
3553,Target,corresponds_to,,Obesity,Disease
3574,Target,corresponds_to,,Obesity,Disease
3620,Target,corresponds_to,,Obesity,Disease
3636,Target,corresponds_to,,Obesity,Disease
3643,Target,corresponds_to,,Obesity,Disease
3684,Target,corresponds_to,,Obesity,Disease
3778,Target,corresponds_to,,Obesity,Disease
3929,Target,corresponds_to,,Obesity,Disease
412,Target,corresponds_to,,Obesity,Disease
4159,Target,corresponds_to,,Obesity,Disease
4199,Target,corresponds_to,,Obesity,Disease
43,Target,corresponds_to,,Obesity,Disease
4318,Target,corresponds_to,,Obesity,Disease
4329,Target,corresponds_to,,Obesity,Disease
434,Target,corresponds_to,,Obesity,Disease
4360,Target,corresponds_to,,Obesity,Disease
4547,Target,corresponds_to,,Obesity,Disease
4594,Target,corresponds_to,,Obesity,Disease
463,Target,corresponds_to,,Obesity,Disease
47,Target,corresponds_to,,Obesity,Disease
4808,Target,corresponds_to,,Obesity,Disease
4852,Target,corresponds_to,,Obesity,Disease
4864,Target,corresponds_to,,Obesity,Disease
4886,Target,corresponds_to,,Obesity,Disease
4889,Target,corresponds_to,,Obesity,Disease
4968,Target,corresponds_to,,Obesity,Disease
51043,Target,corresponds_to,,Obesity,Disease
5105,Target,corresponds_to,,Obesity,Disease
51094,Target,corresponds_to,,Obesity,Disease
51129,Target,corresponds_to,,Obesity,Disease
51181,Target,corresponds_to,,Obesity,Disease
5209,Target,corresponds_to,,Obesity,Disease
5290,Target,corresponds_to,,Obesity,Disease
5367,Target,corresponds_to,,Obesity,Disease
54,Target,corresponds_to,,Obesity,Disease
54205,Target,corresponds_to,,Obesity,Disease
54496,Target,corresponds_to,,Obesity,Disease
54551,Target,corresponds_to,,Obesity,Disease
54585,Target,corresponds_to,,Obesity,Disease
54901,Target,corresponds_to,,Obesity,Disease
55212,Target,corresponds_to,,Obesity,Disease
55277,Target,corresponds_to,,Obesity,Disease
55690,Target,corresponds_to,,Obesity,Disease
5577,Target,corresponds_to,,Obesity,Disease
5583,Target,corresponds_to,,Obesity,Disease
56603,Target,corresponds_to,,Obesity,Disease
57104,Target,corresponds_to,,Obesity,Disease
5743,Target,corresponds_to,,Obesity,Disease
57498,Target,corresponds_to,,Obesity,Disease
582,Target,corresponds_to,,Obesity,Disease
590,Target,corresponds_to,,Obesity,Disease
5919,Target,corresponds_to,,Obesity,Disease
6303,Target,corresponds_to,,Obesity,Disease
6319,Target,corresponds_to,,Obesity,Disease
6462,Target,corresponds_to,,Obesity,Disease
64756,Target,corresponds_to,,Obesity,Disease
6492,Target,corresponds_to,,Obesity,Disease
6517,Target,corresponds_to,,Obesity,Disease
6580,Target,corresponds_to,,Obesity,Disease
6581,Target,corresponds_to,,Obesity,Disease
6582,Target,corresponds_to,,Obesity,Disease
6647,Target,corresponds_to,,Obesity,Disease
7018,Target,corresponds_to,,Obesity,Disease
7037,Target,corresponds_to,,Obesity,Disease
7133,Target,corresponds_to,,Obesity,Disease
7275,Target,corresponds_to,,Obesity,Disease
7385,Target,corresponds_to,,Obesity,Disease
7425,Target,corresponds_to,,Obesity,Disease
7436,Target,corresponds_to,,Obesity,Disease
7442,Target,corresponds_to,,Obesity,Disease
761,Target,corresponds_to,,Obesity,Disease
7840,Target,corresponds_to,,Obesity,Disease
79047,Target,corresponds_to,,Obesity,Disease
79661,Target,corresponds_to,,Obesity,Disease
79738,Target,corresponds_to,,Obesity,Disease
80184,Target,corresponds_to,,Obesity,Disease
8165,Target,corresponds_to,,Obesity,Disease
834,Target,corresponds_to,,Obesity,Disease
84100,Target,corresponds_to,,Obesity,Disease
84872,Target,corresponds_to,,Obesity,Disease
84984,Target,corresponds_to,,Obesity,Disease
8522,Target,corresponds_to,,Obesity,Disease
8694,Target,corresponds_to,,Obesity,Disease
8800,Target,corresponds_to,,Obesity,Disease
8801,Target,corresponds_to,,Obesity,Disease
8803,Target,corresponds_to,,Obesity,Disease
8856,Target,corresponds_to,,Obesity,Disease
89780,Target,corresponds_to,,Obesity,Disease
91147,Target,corresponds_to,,Obesity,Disease
9149,Target,corresponds_to,,Obesity,Disease
9194,Target,corresponds_to,,Obesity,Disease
92482,Target,corresponds_to,,Obesity,Disease
9332,Target,corresponds_to,,Obesity,Disease
955,Target,corresponds_to,,Obesity,Disease
958,Target,corresponds_to,,Obesity,Disease
968,Target,corresponds_to,,Obesity,Disease
9970,Target,corresponds_to,,Obesity,Disease
10891,Target,corresponds_to,,Type 2 Diabetes,Disease
169026,Target,corresponds_to,,Type 2 Diabetes,Disease
23411,Target,corresponds_to,,Type 2 Diabetes,Disease
26291,Target,corresponds_to,,Type 2 Diabetes,Disease
2641,Target,corresponds_to,,Type 2 Diabetes,Disease
2645,Target,corresponds_to,,Type 2 Diabetes,Disease
3375,Target,corresponds_to,,Type 2 Diabetes,Disease
3383,Target,corresponds_to,,Type 2 Diabetes,Disease
3569,Target,corresponds_to,,Type 2 Diabetes,Disease
3630,Target,corresponds_to,,Type 2 Diabetes,Disease
3667,Target,corresponds_to,,Type 2 Diabetes,Disease
3952,Target,corresponds_to,,Type 2 Diabetes,Disease
3953,Target,corresponds_to,,Type 2 Diabetes,Disease
4846,Target,corresponds_to,,Type 2 Diabetes,Disease
5465,Target,corresponds_to,,Type 2 Diabetes,Disease
54901,Target,corresponds_to,,Type 2 Diabetes,Disease
56729,Target,corresponds_to,,Type 2 Diabetes,Disease
5770,Target,corresponds_to,,Type 2 Diabetes,Disease
6462,Target,corresponds_to,,Type 2 Diabetes,Disease
6514,Target,corresponds_to,,Type 2 Diabetes,Disease
6517,Target,corresponds_to,,Type 2 Diabetes,Disease
6934,Target,corresponds_to,,Type 2 Diabetes,Disease
7124,Target,corresponds_to,,Type 2 Diabetes,Disease
7351,Target,corresponds_to,,Type 2 Diabetes,Disease
79068,Target,corresponds_to,,Type 2 Diabetes,Disease
8660,Target,corresponds_to,,Type 2 Diabetes,Disease
9370,Target,corresponds_to,,Type 2 Diabetes,Disease
948,Target,corresponds_to,,Type 2 Diabetes,Disease
10644,Target,corresponds_to,,Type 2 Diabetes,Disease
11132,Target,corresponds_to,,Type 2 Diabetes,Disease
1636,Target,corresponds_to,,Type 2 Diabetes,Disease
1906,Target,corresponds_to,,Type 2 Diabetes,Disease
207,Target,corresponds_to,,Type 2 Diabetes,Disease
208,Target,corresponds_to,,Type 2 Diabetes,Disease
221895,Target,corresponds_to,,Type 2 Diabetes,Disease
2646,Target,corresponds_to,,Type 2 Diabetes,Disease
2820,Target,corresponds_to,,Type 2 Diabetes,Disease
3087,Target,corresponds_to,,Type 2 Diabetes,Disease
3159,Target,corresponds_to,,Type 2 Diabetes,Disease
3172,Target,corresponds_to,,Type 2 Diabetes,Disease
338,Target,corresponds_to,,Type 2 Diabetes,Disease
3479,Target,corresponds_to,,Type 2 Diabetes,Disease
3553,Target,corresponds_to,,Type 2 Diabetes,Disease
3586,Target,corresponds_to,,Type 2 Diabetes,Disease
3651,Target,corresponds_to,,Type 2 Diabetes,Disease
3784,Target,corresponds_to,,Type 2 Diabetes,Disease
3990,Target,corresponds_to,,Type 2 Diabetes,Disease
4023,Target,corresponds_to,,Type 2 Diabetes,Disease
4544,Target,corresponds_to,,Type 2 Diabetes,Disease
4760,Target,corresponds_to,,Type 2 Diabetes,Disease
4790,Target,corresponds_to,,Type 2 Diabetes,Disease
4853,Target,corresponds_to,,Type 2 Diabetes,Disease
5078,Target,corresponds_to,,Type 2 Diabetes,Disease
5167,Target,corresponds_to,,Type 2 Diabetes,Disease
51738,Target,corresponds_to,,Type 2 Diabetes,Disease
5294,Target,corresponds_to,,Type 2 Diabetes,Disease
5506,Target,corresponds_to,,Type 2 Diabetes,Disease
55600,Target,corresponds_to,,Type 2 Diabetes,Disease
56999,Target,corresponds_to,,Type 2 Diabetes,Disease
5950,Target,corresponds_to,,Type 2 Diabetes,Disease
63892,Target,corresponds_to,,Type 2 Diabetes,Disease
6648,Target,corresponds_to,,Type 2 Diabetes,Disease
6720,Target,corresponds_to,,Type 2 Diabetes,Disease
6774,Target,corresponds_to,,Type 2 Diabetes,Disease
6927,Target,corresponds_to,,Type 2 Diabetes,Disease
6928,Target,corresponds_to,,Type 2 Diabetes,Disease
7099,Target,corresponds_to,,Type 2 Diabetes,Disease
7350,Target,corresponds_to,,Type 2 Diabetes,Disease
7466,Target,corresponds_to,,Type 2 Diabetes,Disease
79602,Target,corresponds_to,,Type 2 Diabetes,Disease
836,Target,corresponds_to,,Type 2 Diabetes,Disease
847,Target,corresponds_to,,Type 2 Diabetes,Disease
9479,Target,corresponds_to,,Type 2 Diabetes,Disease
10018,Target,corresponds_to,,Type 2 Diabetes,Disease
10239,Target,corresponds_to,,Type 2 Diabetes,Disease
10296,Target,corresponds_to,,Type 2 Diabetes,Disease
1036,Target,corresponds_to,,Type 2 Diabetes,Disease
10363,Target,corresponds_to,,Type 2 Diabetes,Disease
111,Target,corresponds_to,,Type 2 Diabetes,Disease
11317,Target,corresponds_to,,Type 2 Diabetes,Disease
116150,Target,corresponds_to,,Type 2 Diabetes,Disease
129787,Target,corresponds_to,,Type 2 Diabetes,Disease
132332,Target,corresponds_to,,Type 2 Diabetes,Disease
136259,Target,corresponds_to,,Type 2 Diabetes,Disease
1363,Target,corresponds_to,,Type 2 Diabetes,Disease
1374,Target,corresponds_to,,Type 2 Diabetes,Disease
1401,Target,corresponds_to,,Type 2 Diabetes,Disease
145741,Target,corresponds_to,,Type 2 Diabetes,Disease
150,Target,corresponds_to,,Type 2 Diabetes,Disease
1535,Target,corresponds_to,,Type 2 Diabetes,Disease
1544,Target,corresponds_to,,Type 2 Diabetes,Disease
155,Target,corresponds_to,,Type 2 Diabetes,Disease
157855,Target,corresponds_to,,Type 2 Diabetes,Disease
169792,Target,corresponds_to,,Type 2 Diabetes,Disease
177,Target,corresponds_to,,Type 2 Diabetes,Disease
181,Target,corresponds_to,,Type 2 Diabetes,Disease
1889,Target,corresponds_to,,Type 2 Diabetes,Disease
19,Target,corresponds_to,,Type 2 Diabetes,Disease
1909,Target,corresponds_to,,Type 2 Diabetes,Disease
1910,Target,corresponds_to,,Type 2 Diabetes,Disease
1956,Target,corresponds_to,,Type 2 Diabetes,Disease
197,Target,corresponds_to,,Type 2 Diabetes,Disease
2113,Target,corresponds_to,,Type 2 Diabetes,Disease
213,Target,corresponds_to,,Type 2 Diabetes,Disease
2167,Target,corresponds_to,,Type 2 Diabetes,Disease
22808,Target,corresponds_to,,Type 2 Diabetes,Disease
22866,Target,corresponds_to,,Type 2 Diabetes,Disease
23338,Target,corresponds_to,,Type 2 Diabetes,Disease
2475,Target,corresponds_to,,Type 2 Diabetes,Disease
252995,Target,corresponds_to,,Type 2 Diabetes,Disease
26053,Target,corresponds_to,,Type 2 Diabetes,Disease
26122,Target,corresponds_to,,Type 2 Diabetes,Disease
2642,Target,corresponds_to,,Type 2 Diabetes,Disease
2695,Target,corresponds_to,,Type 2 Diabetes,Disease
2729,Target,corresponds_to,,Type 2 Diabetes,Disease
2730,Target,corresponds_to,,Type 2 Diabetes,Disease
2784,Target,corresponds_to,,Type 2 Diabetes,Disease
2813,Target,corresponds_to,,Type 2 Diabetes,Disease
283450,Target,corresponds_to,,Type 2 Diabetes,Disease
283455,Target,corresponds_to,,Type 2 Diabetes,Disease
2864,Target,corresponds_to,,Type 2 Diabetes,Disease
2876,Target,corresponds_to,,Type 2 Diabetes,Disease
2878,Target,corresponds_to,,Type 2 Diabetes,Disease
2888,Target,corresponds_to,,Type 2 Diabetes,Disease
2944,Target,corresponds_to,,Type 2 Diabetes,Disease
3039,Target,corresponds_to,,Type 2 Diabetes,Disease
3077,Target,corresponds_to,,Type 2 Diabetes,Disease
3098,Target,corresponds_to,,Type 2 Diabetes,Disease
3156,Target,corresponds_to,,Type 2 Diabetes,Disease
3162,Target,corresponds_to,,Type 2 Diabetes,Disease
3170,Target,corresponds_to,,Type 2 Diabetes,Disease
3240,Target,corresponds_to,,Type 2 Diabetes,Disease
3263,Target,corresponds_to,,Type 2 Diabetes,Disease
335,Target,corresponds_to,,Type 2 Diabetes,Disease
3397,Target,corresponds_to,,Type 2 Diabetes,Disease
3416,Target,corresponds_to,,Type 2 Diabetes,Disease
345,Target,corresponds_to,,Type 2 Diabetes,Disease
3458,Target,corresponds_to,,Type 2 Diabetes,Disease
348,Target,corresponds_to,,Type 2 Diabetes,Disease
3516,Target,corresponds_to,,Type 2 Diabetes,Disease
355,Target,corresponds_to,,Type 2 Diabetes,Disease
3597,Target,corresponds_to,,Type 2 Diabetes,Disease
3636,Target,corresponds_to,,Type 2 Diabetes,Disease
3672,Target,corresponds_to,,Type 2 Diabetes,Disease
388125,Target,corresponds_to,,Type 2 Diabetes,Disease
4000,Target,corresponds_to,,Type 2 Diabetes,Disease
4090,Target,corresponds_to,,Type 2 Diabetes,Disease
4143,Target,corresponds_to,,Type 2 Diabetes,Disease
4160,Target,corresponds_to,,Type 2 Diabetes,Disease
4524,Target,corresponds_to,,Type 2 Diabetes,Disease
467,Target,corresponds_to,,Type 2 Diabetes,Disease
4773,Target,corresponds_to,,Type 2 Diabetes,Disease
4825,Target,corresponds_to,,Type 2 Diabetes,Disease
4843,Target,corresponds_to,,Type 2 Diabetes,Disease
4852,Target,corresponds_to,,Type 2 Diabetes,Disease
488,Target,corresponds_to,,Type 2 Diabetes,Disease
489,Target,corresponds_to,,Type 2 Diabetes,Disease
493856,Target,corresponds_to,,Type 2 Diabetes,Disease
4968,Target,corresponds_to,,Type 2 Diabetes,Disease
5054,Target,corresponds_to,,Type 2 Diabetes,Disease
5066,Target,corresponds_to,,Type 2 Diabetes,Disease
50674,Target,corresponds_to,,Type 2 Diabetes,Disease
5080,Target,corresponds_to,,Type 2 Diabetes,Disease
51094,Target,corresponds_to,,Type 2 Diabetes,Disease
5126,Target,corresponds_to,,Type 2 Diabetes,Disease
51530,Target,corresponds_to,,Type 2 Diabetes,Disease
5184,Target,corresponds_to,,Type 2 Diabetes,Disease
5346,Target,corresponds_to,,Type 2 Diabetes,Disease
5444,Target,corresponds_to,,Type 2 Diabetes,Disease
5467,Target,corresponds_to,,Type 2 Diabetes,Disease
5563,Target,corresponds_to,,Type 2 Diabetes,Disease
5579,Target,corresponds_to,,Type 2 Diabetes,Disease
5629,Target,corresponds_to,,Type 2 Diabetes,Disease
57818,Target,corresponds_to,,Type 2 Diabetes,Disease
581,Target,corresponds_to,,Type 2 Diabetes,Disease
59338,Target,corresponds_to,,Type 2 Diabetes,Disease
596,Target,corresponds_to,,Type 2 Diabetes,Disease
598,Target,corresponds_to,,Type 2 Diabetes,Disease
6049,Target,corresponds_to,,Type 2 Diabetes,Disease
60685,Target,corresponds_to,,Type 2 Diabetes,Disease
6277,Target,corresponds_to,,Type 2 Diabetes,Disease
6344,Target,corresponds_to,,Type 2 Diabetes,Disease
6347,Target,corresponds_to,,Type 2 Diabetes,Disease
635,Target,corresponds_to,,Type 2 Diabetes,Disease
6424,Target,corresponds_to,,Type 2 Diabetes,Disease
6480,Target,corresponds_to,,Type 2 Diabetes,Disease
64897,Target,corresponds_to,,Type 2 Diabetes,Disease
